state,action
[-1  1 -1  0 -1  1  1  1  0],-7.5685590000000005
[-1  1 -1  0 -1  1  0  1  1],0
[-1  1 -1 -1 -1  1  1  1  1],8.91
[-1  1 -1 -1 -1  1  1  1  0],6.561
[-1  1 -1  0 -1  1  0  1  0],4.3046721
[-1  0  0  0 -1  1  0  1  0],2.82429536481
[-1  1  1  0  0 -1  0  1  0],-4.782969
[-1  1  0  1  0 -1  0  1  0],0
[-1  1  0  0  1 -1  0  1  0],0
[-1  1  0  0  0 -1  1  1  0],5.845851000000001
[-1  1  0  0  0 -1  0  1  1],0
[-1  1  1 -1  0 -1  1  1  0],0
[-1  1  1 -1  0 -1  0  1  0],6.561
[-1  1  0  0  0 -1  0  1  0],4.3046721
[-1  1  0  1  0  0 -1  1  0],-4.782969
[-1  1  0  0  0  1 -1  1  0],0
[-1  1  0  0  0  0 -1  1  1],0
[-1  1  0  0  0  0 -1  1  0],-6.561
[-1  1  0  1  1  0  0 -1  0],-4.877719615890001
[-1  1  0  1  0  0  1 -1  0],-5.3144100000000005
[-1  1  0  1  0  0  0 -1  1],-0.5904900000000002
[-1  1 -1  1  1  1  0 -1  0],8.991
[-1  1 -1  1  1  0  1 -1  0],-0.6660603197100001
[-1  1 -1  1  1  0  0 -1  1],-0.66784411736973
[-1  1 -1  1  1  0  0 -1  0],6.561
[-1  1  0  1  0  0  0 -1  0],-0.5314410000000002
[ 1  1  0  0  0  0  0  0 -1],6.328361674596107
[ 0  1  1  0  0  0  0  0 -1],-5.3144100000000005
[ 0  1  0  1  0  0  0  0 -1],-4.930863715889999
[ 0  1  0  0  1  0  0  0 -1],-4.924740573803405
[ 0  1  0  0  0  0  1  0 -1],-4.9317975103202105
[ 1  1 -1  1  0  0  0  0 -1],-5.3144100000000005
[ 1  1 -1  0  1  0  0  0 -1],-8.1
[ 1  1 -1  0  0  1  0  0 -1],3.8703306851100003
[ 1  1 -1  0  0  0  1  0 -1],-5.3144100000000005
[ 1  1 -1  0  0  0  0  1 -1],-4.782969
[ 1  1 -1  1 -1  1  0  0 -1],-8.1
[ 1  1 -1  1 -1  0  1  0 -1],8.1
[ 1  1 -1  1 -1  0  0  1 -1],-8.1
[ 1  1 -1  1 -1  0  0  0 -1],-6.561
[ 1  1 -1  0  0  0  0  0 -1],2.7045006449391
[ 0  1  0  0  0  0  0  0 -1],5.528069091541976
[-1  1  1  1  0  0  0  0 -1],-8.1
[-1  1  1  0  1  0  0  0 -1],5.845851000000001
[-1  1  1  0  0  0  1  0 -1],-7.5685590000000005
[-1  1  1  0  0  0  0  1 -1],5.3144100000000005
[-1  1  1  0  0  0  0  0 -1],4.079039310000002
[-1  0  1  1 -1  0  1  0  0],-8.156630884401
[-1  0  1  0 -1  1  1  0  0],0
[-1  0  1  0 -1  0  1  0  1],0
[-1 -1  1  1 -1 -1  1  1  1],8.9991
[-1 -1  1  1 -1 -1  1  1  0],6.561
[-1 -1  1  1 -1  0  1  0  0],4.3046721
[-1  0  1  0 -1  0  1  0  0],2.82429536481
[ 0  0  0  1  0 -1  1  0  0],5.8420155371589
[ 1 -1  0  1  0 -1  1  0  0],8.1
[ 1 -1  1 -1  0 -1  1  0  0],7.2171
[ 1 -1  0  0  0 -1  1  0  0],4.735139310000001
[ 0  0  0  0  0 -1  1  0  0],4.061678234492513
[ 1  0  0  0  0  0  1 -1  0],-2.751063417784615
[ 0  0  0  1  0  0  1 -1  0],0
[ 0  0  0  0  1  0  1 -1  0],0
[ 1 -1  0  1  0  0  1 -1  0],0
[ 1 -1  0  0  1  0  1 -1  0],0
[ 1 -1  1 -1  1  0  1 -1  0],8.91
[ 1 -1  1 -1  0  0  1 -1  0],6.561
[ 1 -1  0  0  0  0  1 -1  0],4.3046721
[ 0  0  0  0  0  0  1 -1  0],3.4744727054348554
[ 1  0  0  0  0  0  1  0 -1],-3.138105960900001
[ 0  0  1  0  0  0  1  0 -1],-4.965731559900001
[ 0  0  0  1  0  0  1  0 -1],-3.835462841100001
[ 0  0  0  0  1  0  1  0 -1],5.352797851163192
[ 1 -1  1  0  0  0  1  0 -1],5.845851000000001
[ 1 -1  0  1  0  0  1  0 -1],0
[ 1 -1  0  0  1  0  1  0 -1],6.908733000000001
[ 1 -1  1 -1  1  0  1  0 -1],8.991
[ 1 -1  1 -1  0  0  1  0 -1],6.561
[ 1 -1  0  0  0  0  1  0 -1],4.3046721
[ 0  0  0  0  0  0  1  0 -1],3.4831347738594616
[ 0  1 -1 -1  1  0  1  0  0],-0.3252740989720675
[ 0  1 -1 -1  0  0  1  1  0],0
[ 0  1 -1 -1  0  0  1  0  1],0
[-1  1 -1 -1  1  0  1  1  0],8.91
[-1  1 -1 -1  1  0  1  0  1],-0.05845851000000035
[-1  1 -1 -1  1  0  1  0  0],6.561
[ 0  1 -1 -1  0  0  1  0  0],4.3046721
[ 0 -1  1  1 -1  0  1  0  0],-7.515414899999999
[ 0 -1  1  0 -1  1  1  0  0],0
[ 0 -1  1  0 -1  0  1  1  0],0
[ 0 -1  1  0 -1  0  1  0  1],0
[ 0 -1  1  1 -1 -1  1  1  0],5.3144100000000005
[ 0 -1  1  1 -1 -1  1  0  1],5.845851000000001
[ 0 -1  1  1 -1 -1  1  0  0],7.2171
[ 0 -1  1  0 -1  0  1  0  0],4.735139310000001
[ 0  1  1 -1 -1  0  1  0  0],-8.1
[ 0  1  0 -1 -1  1  1  0  0],0
[ 0  1  0 -1 -1  0  1  1  0],0
[ 0  1  0 -1 -1  0  1  0  1],0
[ 0  1  0 -1 -1  0  1  0  0],-6.561
[ 0  1 -1  1 -1  0  1  0  0],5.845851000000001
[ 0  1 -1  1 -1  0  0  1  0],0
[ 0  1 -1  1 -1  0  0  0  1],4.213311168925891
[ 0  1 -1  1 -1 -1  1  1  0],0
[ 0  1 -1  1 -1 -1  1  0  1],5.845851000000001
[ 0  1 -1  1 -1 -1  1  0  0],7.2171
[ 0  1 -1  1 -1  0  0  0  0],4.735139310000001
[ 0  0  0  1 -1  0  0  0  0],-5.375445539222042
[-1  0  1 -1  1  0  1  0  0],0
[-1  0  1 -1  0  0  1  1  0],0
[-1  1  1 -1  0 -1  1  0  0],7.2171
[-1  0  1 -1  0  0  1  0  0],5.017568846481001
[-1  1  0  1 -1 -1  1  1  0],-8.1
[-1  1  0  1 -1 -1  1  0  1],-0.005898995099999915
[-1  1  0  1 -1 -1  1  0  0],4.079039310000002
[-1 -1  1  1  0  0  1  0  0],5.8989951000000005
[-1 -1  1  0  1  0  1  0  0],8.1
[-1 -1  1  1  1 -1  1  0  0],8.91
[-1 -1  1  1  0 -1  1  1  0],0
[-1 -1  1  1  0 -1  1  0  0],6.561
[-1 -1  1  0  0  0  1  0  0],4.3046721
[-1  1  1  0  0 -1  1  0  0],-5.845851000000001
[-1  0  1  1  0 -1  1  0  0],-5.3144100000000005
[-1  0  1  0  1 -1  1  0  0],0
[-1  0  1  0  0 -1  1  1  0],0
[-1  0  1  0  0 -1  1  0  1],0
[-1  0  1  0  0 -1  1  0  0],-4.778186031000001
[-1 -1  0  1  1  0  1  0  0],0
[-1 -1  0  1  0  0  1  1  0],0
[-1 -1  1  1  1  0  1 -1  0],8.1
[-1 -1  1  1  0  0  1 -1  1],0
[-1 -1  1  1  0  0  1 -1  0],6.561
[-1 -1  0  1  0  0  1  0  0],4.735139310000001
[ 0 -1  1 -1  1  0  1  0  0],8.91
[ 0 -1  1 -1  0  1  1  0  0],0
[ 0 -1  1 -1  0  0  1  0  0],6.561
[ 1  0 -1  1  0 -1  1  0  0],8.1
[ 1  0 -1  0  1 -1  1  0  0],-5.3144100000000005
[ 1  0 -1  0  0 -1  1  1  0],4.782969
[ 1  1 -1 -1  0 -1  1  1  0],-8.1
[ 1  1 -1 -1  0 -1  1  0  0],-6.130532790000001
[ 1  0 -1  0  0 -1  1  0  0],-4.022242563519001
[-1  1  0  1  0 -1  1  0  0],-0.5845851000000004
[-1  1  0  0  1 -1  1  0  0],5.845851000000001
[-1  1  0  0  0 -1  1  0  1],-0.38703306851100006
[-1  1 -1  1 -1 -1  1  0  1],7.2171
[-1  1  0  0  0 -1  1  0  0],2.6762576912910014
[ 0  1 -1  1  0 -1  1  0  0],-5.3144100000000005
[ 0  1 -1  0  1 -1  1  0  0],-4.782969
[ 0  1 -1  0  0 -1  1  1  0],0
[ 0  1 -1  0  0 -1  1  0  1],0
[-1  1 -1  1  0 -1  1  1  0],-8.1
[-1  1 -1  1  0 -1  1  0  1],-0.5845851000000001
[-1  1 -1  1  0 -1  1  0  0],-1.1296139310000006
[ 0  1 -1  0  0 -1  1  0  0],3.8742048900000006
[-1  0  1  1 -1 -1  1  0  1],-0.5845851000000001
[-1  0  1  1 -1 -1  1  0  0],-1.1296139310000006
[-1  0  0  1  1 -1  1  0  0],0
[-1  0  0  1  0 -1  1  1  0],0
[-1  0  0  1  0 -1  1  0  1],0
[-1  1 -1  1  0 -1  1 -1  1],-0.81
[-1  0  0  1  0 -1  1  0  0],-0.4735139310000004
[-1  0  0  0  1 -1  1  1  0],0
[-1  0  0  0  1 -1  1  0  1],0
[-1  1 -1  0  1 -1  1  1  0],8.91
[-1  1 -1  0  1 -1  1  0  1],-0.5898995100000001
[-1  1 -1  0  1 -1  1  0  0],6.561
[-1  0  0  0  1 -1  1  0  0],4.3046721
[ 0 -1  1  0  1 -1  1  0  0],0
[ 0 -1  0  1  1 -1  1  0  0],0
[ 0 -1  0  0  1 -1  1  1  0],0
[ 0 -1  0  0  1 -1  1  0  1],0
[ 1 -1 -1  0  1 -1  1  1  0],0
[ 1 -1 -1  0  1 -1  1  0  1],0
[ 1 -1 -1  0  1 -1  1  0  0],7.2171
[ 0 -1  0  0  1 -1  1  0  0],4.735139310000001
[ 1  0 -1  1  0  0  1 -1  0],0
[ 1  0 -1  0  1  0  1 -1  0],0
[ 1  0 -1  0  0  0  1 -1  1],5.3144100000000005
[ 1  1 -1 -1  0  0  1 -1  1],-0.5845851000000001
[ 1  1 -1 -1  1  0  1 -1 -1],-0.7282710000000001
[ 1  1 -1 -1  0  0  1 -1  0],-0.4778186031
[ 1  0 -1  0  0  0  1 -1  0],-0.31349678549391
[ 1  1  0 -1  0  0  1 -1  0],5.845851000000001
[ 1  0  1 -1  0  0  1 -1  0],0
[ 1  0  0 -1  1  0  1 -1  0],0
[ 1  0  0 -1  0  1  1 -1  0],0
[ 1  0  0 -1  0  0  1 -1  1],0
[ 1  1  1 -1 -1  0  1 -1  0],8.1
[ 1  1  0 -1 -1  1  1 -1  0],0
[ 1  1  0 -1 -1  0  1 -1  1],0
[ 1  1  0 -1 -1  0  1 -1  0],6.561
[ 1  0  0 -1  0  0  1 -1  0],4.3046721
[ 1  0 -1  1  0  0  1  0 -1],8.1
[ 1  0 -1  0  1  0  1  0 -1],-0.34867844010000015
[ 1  0 -1  0  0  1  1  0 -1],0
[ 1  0 -1  0  0  0  1  1 -1],0
[ 1  1 -1 -1  1  0  1  0 -1],-8.1
[ 1  1 -1 -1  0  1  1  0 -1],-0.5904309510000001
[ 1  1 -1 -1  0  0  1  1 -1],0
[ 1  1 -1 -1  0  0  1  0 -1],-1.1343490703099999
[ 1  0 -1  0  0  0  1  0 -1],6.130532790000001
[-1  1  0  1  0  0  1  0 -1],-5.845851000000001
[-1  1  0  0  1  0  1  0 -1],5.939177354010001
[-1  1  0  0  0  0  1  1 -1],0
[-1  1  1 -1  1  0  1  0 -1],8.991
[-1  1  1 -1  0  0  1  1 -1],0
[-1  1  1 -1  0  0  1  0 -1],6.561
[-1  1  0  0  0  0  1  0 -1],4.3046721
[ 0  1 -1  1  0  0  1  0 -1],-5.3144100000000005
[ 0  1 -1  0  1  0  1  0 -1],-0.3873817469511001
[ 0  1 -1  0  0  1  1  0 -1],4.714132510152002
[ 0  1 -1  0  0  0  1  1 -1],0
[-1  1 -1  1  1  0  1  0 -1],-8.1
[-1  1 -1  1  0  1  1  0 -1],-8.1
[-1  1 -1  1  0  0  1  1 -1],-8.1
[-1  1 -1  1  0  0  1  0 -1],-7.28271
[ 0  1 -1  0  0  0  1  0 -1],3.7440226907200835
[-1  0  1  1  0  0  1  0 -1],-8.1
[-1  0  1  0  1  0  1  0 -1],0
[-1  0  1  0  0  0  1  1 -1],0
[-1  0  1  0  0  0  1  0 -1],-6.130532790000001
[-1  0 -1  1  1  1  0  0  0],8.91
[-1  0 -1  1  0  1  1  0  0],0
[-1  0 -1  1  0  1  0  1  0],0
[-1  0 -1  1  0  1  0  0  0],6.561
[ 1  1  0 -1  0  1 -1  0  0],5.3144100000000005
[ 1  0  1 -1  0  1 -1  0  0],5.3144100000000005
[ 1  0  0 -1  1  1 -1  0  0],-5.3144100000000005
[ 1  0  0 -1  0  1 -1  1  0],0
[ 1  0  0 -1  0  1 -1  0  1],0
[ 1  1  1 -1 -1  1 -1  0  0],8.91
[ 1  1  0 -1 -1  1 -1  1  0],0
[ 1  1  0 -1 -1  1 -1  0  1],0
[ 1  1  0 -1 -1  1 -1  0  0],6.561
[ 1  0  0 -1  0  1 -1  0  0],4.3046721
[ 0 -1  1 -1  1  1  0  0  0],-0.42922315976310016
[ 0 -1  1 -1  1  1 -1  1  0],0
[ 0 -1  1 -1  1  1 -1  0  1],0
[ 0 -1  1 -1  1  1 -1  0  0],-0.5299051355100002
[ 0 -1  1 -1  0  1  0  0  0],-0.34767075940811115
[ 0  1  1 -1 -1  1  0  0  0],0
[ 0  0  1 -1 -1  1  1  0  0],0
[ 0  0  1 -1 -1  1  0  1  0],0
[ 0  0  1 -1 -1  1  0  0  1],0
[ 1  0  1 -1 -1  1 -1  1  0],0
[ 1  0  1 -1 -1  1 -1  0  1],0
[ 1  0  1 -1 -1  1 -1  0  0],7.2171
[ 0  0  1 -1 -1  1  0  0  0],4.735139310000001
[ 0 -1  1  1  0  1  0  0 -1],-0.34867844010000015
[ 0 -1  1  0  1  1  0  0 -1],0
[ 0 -1  1  0  0  1  1  0 -1],0
[ 0 -1  1  0  0  1  0  1 -1],0
[ 1 -1  1  1 -1  1  0  0 -1],-0.5314410000000002
[ 0 -1  1  1 -1  1  1  0 -1],0
[ 0 -1  1  1 -1  1  0  1 -1],0
[ 1 -1  1  1 -1  1 -1  1 -1],-0.89991
[ 1 -1  1  1 -1  1 -1  0 -1],-0.6561000000000001
[ 0 -1  1  1 -1  1  0  0 -1],-0.43046721000000016
[ 0 -1  1  0  0  1  0  0 -1],-0.28242953648100017
[ 1  0  1 -1  0  1  0  0 -1],5.845851000000001
[ 0  1  1 -1  0  1  0  0 -1],0
[ 0  0  1 -1  1  1  0  0 -1],0
[ 0  0  1 -1  0  1  1  0 -1],0
[ 0  0  1 -1  0  1  0  1 -1],0
[ 1  1  1 -1 -1  1  0  0 -1],8.1
[ 1  0  1 -1 -1  1  1  0 -1],0
[ 1  0  1 -1 -1  1  0  1 -1],0
[ 1  0  1 -1 -1  1  0  0 -1],6.561
[ 0  0  1 -1  0  1  0  0 -1],4.3046721
[ 0 -1  1  1  0  1  0 -1  0],0
[ 0 -1  1  0  1  1  0 -1  0],0
[ 0 -1  1  0  0  1  1 -1  0],0
[ 0 -1  1  0  0  1  0 -1  1],0
[ 0 -1  1  0  0  1  0 -1  0],-6.278570463519002
[-1  0  0  1  1  1  0 -1  0],0
[-1  0  0  1  0  1  1 -1  0],0
[-1  0  0  1  0  1  0 -1  1],0
[-1  0  1  1 -1  1  1 -1  0],-8.1
[-1  0  1  1 -1  1  0 -1  1],0
[-1  0  1  1 -1  1  0 -1  0],-6.561
[-1  0  0  1  0  1  0 -1  0],-3.8742048899999997
[-1  0  0  0  1  1  1 -1  0],0
[-1  0  0  0  1  1  0 -1  1],0
[-1  1 -1  0  1  1  1 -1  0],-0.662882892960951
[-1  1 -1  0  1  1  0 -1  1],-0.6495330950940952
[-1  1 -1  0  1  1  0 -1  0],7.2171
[-1  0  0  0  1  1  0 -1  0],4.735139310000001
[ 0 -1  0  1  1  1  0 -1  0],0
[ 0 -1  0  0  1  1  1 -1  0],0
[ 0 -1  0  0  1  1  0 -1  1],0
[ 1 -1 -1  1  1  1  0 -1  0],8.991
[ 1 -1 -1  0  1  1  1 -1  0],0
[ 1 -1 -1  0  1  1  0 -1  1],0
[ 1 -1 -1  0  1  1  0 -1  0],6.561
[ 0 -1  0  0  1  1  0 -1  0],4.3046721
[-1  1 -1  0 -1  1  1  0  1],0.0
[-1  1 -1  0 -1  1  1  0  0],4.122086031000001
[ 0 -1  1  0 -1  1  0  1  0],0
[ 0 -1  0  1 -1  1  0  1  0],0
[ 0 -1  0  0 -1  1  1  1  0],0
[ 0 -1  0  0 -1  1  0  1  1],5.3144100000000005
[ 1 -1 -1  0 -1  1  1  1  0],5.845851000000001
[ 1 -1 -1  0 -1  1  0  1  1],5.8989951000000005
[ 1 -1 -1 -1 -1  1  1  1  1],8.991
[ 1 -1 -1 -1 -1  1  1  1  0],6.561
[ 1 -1 -1  0 -1  1  0  1  0],4.3046721
[ 0 -1  0  0 -1  1  0  1  0],2.82429536481
[ 0  0 -1  1 -1  1  0  1  0],-5.3144100000000005
[ 0  0 -1  0 -1  1  1  1  0],0
[ 0  0 -1  0 -1  1  0  1  1],0
[ 1  0 -1 -1 -1  1  1  1  0],-0.5314410000000002
[ 1  0 -1 -1 -1  1  0  1  1],0
[ 1  1 -1 -1 -1  1  1  1 -1],-0.89991
[ 1  0 -1 -1 -1  1  1  1 -1],-0.6561000000000001
[ 1  0 -1 -1 -1  1  0  1  0],-0.43046721000000016
[ 0  0 -1  0 -1  1  0  1  0],-0.33891544377720006
[ 1  0  0 -1 -1  1  0  1  0],-0.4219009125210001
[ 0  1  0 -1 -1  1  0  1  0],0
[ 0  0  0 -1 -1  1  1  1  0],0
[ 0  0  0 -1 -1  1  0  1  1],0
[ 1 -1  0 -1 -1  1  1  1  0],-0.5904309510000001
[ 1 -1  0 -1 -1  1  0  1  1],0
[ 1 -1  0 -1 -1  1  0  1  0],-0.5208653241000001
[ 0  0  0 -1 -1  1  0  1  0],-0.3417397391420101
[-1  0  1  1 -1  1  0  0  0],-8.1
[-1  0  1  0 -1  1  0  0  1],0
[-1  1  1  0 -1  1 -1  1  0],-8.1
[-1  1  1  0 -1  1 -1  0  1],8.1
[-1  1  1  0 -1  1 -1  0  0],5.843594672100002
[-1  0  1  0 -1  1  0  0  0],-3.5487286325190013
[-1  0  0  1 -1  1  1  0  0],-5.3144100000000005
[-1  0  0  1 -1  1  0  0  1],5.845851000000001
[-1  1  0  1 -1  1 -1  1  0],-8.1
[-1  1  0  1 -1  1 -1  0  1],-8.1
[-1  1  0  1 -1  1 -1  0  0],-7.2171
[-1  0  0  1 -1  1  0  0  0],4.3046721
[-1  0  0  0 -1  1  1  0  1],0
[-1  1 -1 -1 -1  1  1  0  1],7.2171
[-1  0  0  0 -1  1  1  0  0],2.7045006449391007
[ 0 -1  0  1 -1  1  1  0  0],0
[ 0 -1  0  0 -1  1  1  0  1],0
[ 1 -1 -1  0 -1  1  1  0  1],-8.1
[ 1 -1 -1  0 -1  1  1  0  0],7.2171
[ 0 -1  0  0 -1  1  1  0  0],4.735139310000001
[ 1 -1 -1  1  1  1  0  0 -1],8.91
[ 1 -1 -1  1  0  1  1  0 -1],0
[ 1 -1 -1  1  0  1  0  1 -1],0
[ 1 -1 -1  1  0  1  0  0 -1],6.561
[ 1  0  1  0 -1  1  0  0 -1],-5.3144100000000005
[ 0  1  1  0 -1  1  0  0 -1],-8.1
[ 0  0  1  1 -1  1  0  0 -1],0
[ 0  0  1  0 -1  1  1  0 -1],0
[ 0  0  1  0 -1  1  0  1 -1],0
[ 1 -1  1  0 -1  1  1  0 -1],-8.1
[ 1 -1  1  0 -1  1  0  1 -1],-0.6494209020000001
[ 1 -1  1  0 -1  1  0  0 -1],-6.561
[ 0  0  1  0 -1  1  0  0 -1],-6.99146721
[-1  0  0  1  1  1  0  0 -1],0
[-1  0  0  1  0  1  1  0 -1],0
[-1  0  0  1  0  1  0  1 -1],0
[-1  0  0  1  0  1  0  0 -1],4.122086031000001
[-1  0  1  1  1  0  0 -1  0],0.23590665989999948
[-1  0  1  1  0  0  1 -1  0],0
[-1  0  1  1  0  0  0 -1  1],0
[-1 -1  1  1  1  0  0 -1  1],0
[-1 -1  1  1  1  0  0 -1  0],7.2171
[-1  0  1  1  0  0  0 -1  0],4.735139310000001
[ 1  0  1  0  0  0  0  0 -1],5.736310912521001
[ 0  0  1  1  0  0  0  0 -1],0
[ 0  0  1  0  1  0  0  0 -1],0
[ 1 -1  1  1  0  0  0  0 -1],0
[ 1 -1  1  0  1  0  0  0 -1],0
[ 1 -1  1  1 -1  0  1  0 -1],8.1
[ 1 -1  1  0 -1  0  1  1 -1],-0.5904840951000001
[ 1 -1  1  0 -1  0  1  0 -1],6.561
[ 1 -1  1  0  0  0  0  0 -1],4.735139310000001
[ 0  0  1  0  0  0  0  0 -1],3.7280698815492004
[-1  0  1 -1  1  0  0  1  0],0
[-1  0  1 -1  0  0  0  1  0],-6.561
[-1  1  1 -1  1  0  0  1 -1],8.1
[-1  1  1 -1  1  0  0  0 -1],7.2171
[ 1  0  1 -1  1 -1  0  0  0],7.02033561
[ 1  0  1 -1  0 -1  1  0  0],0
[ 1  0  1 -1  0 -1  0  1  0],0
[ 1  0  1 -1  0 -1  0  0  1],0
[ 1  0  1 -1  0 -1  0  0  0],7.2171
[-1  1  1 -1  1  0  1 -1  0],8.991
[-1  1  1 -1  1  0  0 -1  1],-7.5685590000000005
[-1  1  1 -1  1  0  0 -1  0],6.561
[ 0 -1  1  1  1  0  0 -1  0],5.663088440100001
[ 0 -1  1  1  0  0  1 -1  0],0
[ 0 -1  1  1  0  0  0 -1  1],0
[ 1 -1  1  1  1 -1  0 -1  0],7.073479710000001
[ 0 -1  1  1  1 -1  1 -1  0],0
[ 0 -1  1  1  1 -1  0 -1  1],0
[ 1 -1  1  1  1 -1  1 -1 -1],8.91
[ 1 -1  1  1  1 -1  0 -1 -1],7.873200000000001
[ 0 -1  1  1  1 -1  0 -1  0],4.3046721
[ 0 -1  1  1  0  0  0 -1  0],2.82429536481
[ 1  0  1  1 -1  0  0 -1  0],-8.1
[ 0  1  1  1 -1  0  0 -1  0],-5.845851000000001
[ 0  0  1  1 -1  1  0 -1  0],0
[ 0  0  1  1 -1  0  1 -1  0],0
[ 0  0  1  1 -1  0  0 -1  1],0
[ 0  0  1  1 -1  0  0 -1  0],-5.3912393100000005
[-1  0  1  0  1  0  1 -1  0],0
[-1  0  1  0  1  0  0 -1  1],0
[-1  1  1  1  1 -1  0 -1  0],-0.5314410000000002
[-1  0  1  1  1 -1  1 -1  0],0
[-1  0  1  1  1 -1  0 -1  1],0
[-1  1  1  1  1 -1 -1 -1  1],-0.9
[-1  1  1  1  1 -1 -1 -1  0],-0.78732
[-1  0  1  1  1 -1  0 -1  0],-0.43046721000000016
[-1  0  1  0  1  0  0 -1  0],5.184714959451901
[ 0 -1  1  0  1  0  1 -1  0],0
[ 0 -1  1  0  1  0  0 -1  1],0
[ 0 -1  1  1  1  1 -1 -1  0],8.1
[ 0 -1  1  1  1  0 -1 -1  1],0
[ 0 -1  1  1  1  0 -1 -1  0],6.561
[ 0 -1  1  0  1  0  0 -1  0],4.587101636481001
[ 1  0  1 -1  1  0  0 -1  0],6.43575051
[ 0  1  1 -1  1  0  0 -1  0],0
[ 0  0  1 -1  1  1  0 -1  0],0
[ 0  0  1 -1  1  0  1 -1  0],0
[ 0  0  1 -1  1  0  0 -1  1],0
[ 1 -1  1 -1  1  0  0 -1  0],7.2171
[ 0  0  1 -1  1  0  0 -1  0],5.6864718441
[ 0 -1  1  1 -1  0  0  0  1],-4.930863715890001
[ 0 -1  1  0 -1  1  0  0  1],8.1
[ 0 -1  1  0 -1  0  0  1  1],-4.849970317786802
[ 0 -1  1  1 -1 -1  0  1  1],0
[-1 -1  1  1 -1 -1  1  0  1],7.2171
[ 0 -1  1  1 -1 -1  0  0  1],4.735139310000001
[ 0 -1  1  0 -1  0  0  0  1],3.1067249012910008
[ 0 -1  1  1  0 -1  0  0  1],0
[ 0 -1  1  0  1 -1  0  0  1],0
[ 0 -1  1  0  0 -1  1  0  1],0
[ 0 -1  1  0  0 -1  0  1  1],0
[ 1 -1  1  1  0 -1  0 -1  1],-8.1
[ 1 -1  1  0  1 -1  0 -1  1],0
[ 1 -1  1  0  0 -1  1 -1  1],0
[ 1 -1  1  0  0 -1  0 -1  1],-6.561
[ 0 -1  1  0  0 -1  0  0  1],-3.9939996098709005
[-1 -1  1  1  1  0  0  0  0],5.845851000000001
[-1 -1  1  1  1  0  1  0 -1],8.1
[-1 -1  1  1  0  0  1  1 -1],0
[-1 -1  1  1  0  0  1  0 -1],6.561
[-1 -1  1  1  0  0  0  0  0],4.778186031000001
[ 0 -1  1  1 -1  1  0  0  0],5.367554100000001
[ 0 -1  1  1 -1  0  0  1  0],4.1841412812000005
[ 0 -1  1  1 -1  0  0  0  0],-6.087486068999999
[-1 -1  1  1  1 -1  0  1  0],5.3144100000000005
[-1 -1  1  1  1 -1  0  0  0],7.2171
[-1 -1  1  0  1  0  0  0  0],4.735139310000001
[ 0 -1  1 -1  1  0  0  0  0],7.2171
[ 1  1  1 -1  0  0  0  0 -1],0
[ 1  0  1 -1  1  0  0  0 -1],0
[ 1  0  1 -1  0  0  1  0 -1],0
[ 1  0  1 -1  0  0  0  1 -1],0
[ 1  1  1 -1  0  1 -1  0 -1],8.1
[ 1  0  1 -1  1  1 -1  0 -1],0
[ 1  0  1 -1  0  1 -1  1 -1],0
[ 1  0  1 -1  0  1 -1  0 -1],6.561
[ 1  0  1 -1  0  0  0  0 -1],4.735139310000001
[-1  1  1  1  0 -1  0  0  0],3.8354628411000005
[-1  1  1  0  1 -1  0  0  0],6.377292000000001
[-1  1  1  0  0 -1  0  0  1],-5.845851000000001
[-1  1  1  0 -1 -1  0  1  1],-8.1
[-1  1  1  0 -1 -1  0  1  0],-6.561
[-1  1  1  0  0 -1  0  0  0],2.7193044122910006
[-1  0  1  1 -1  0  0  0  1],3.8703306851100003
[-1  0  1  1 -1 -1  1 -1  1],-0.7217100000000001
[-1  0  1  1 -1  0  0  0  0],-6.60687101636481
[-1  0  1 -1  1  0  0  0  0],-6.743586069000001
[-1  0  1  1  0  0 -1  1  0],-0.3835462841100001
[-1  0  1  0  1  0 -1  1  0],0
[-1  0  1  0  0  1 -1  1  0],0
[-1  0  1  0  0  0 -1  1  1],0
[-1 -1  1  1  1  0 -1  1  0],-0.5845851000000001
[-1 -1  1  1  0  1 -1  1  0],0
[-1 -1  1  1  0  0 -1  1  1],0
[-1 -1  1  1  1 -1 -1  1  0],-0.7217100000000001
[-1 -1  1  1  0  0 -1  1  0],-0.47351393100000005
[-1  0  1  0  0  0 -1  1  0],-0.3106724901291001
[-1  0  0  1  1  0 -1  1  0],0
[-1  0  0  1  0  1 -1  1  0],0
[-1  0  0  1  0  0 -1  1  1],0
[-1  1 -1  1  1  0 -1  1  0],8.91
[-1  1 -1  1  0  1 -1  1  0],0
[-1  1 -1  1  0  0 -1  1  1],0
[-1  1 -1  1  0  0 -1  1  0],6.561
[-1  0  0  1  0  0 -1  1  0],4.3046721
[ 1 -1  1  1 -1 -1  1  1 -1],8.91
[ 0 -1  1  1 -1 -1  1  1 -1],6.561
[ 0 -1  1  1 -1 -1  0  1  0],4.3046721
[ 0 -1  1  0 -1  0  0  1  0],2.82429536481
[-1  0  0  0 -1  0  1  1  1],0
[-1  1 -1  0 -1  0  1  1  1],8.991
[-1  1 -1  0 -1  0  1  1  0],6.561
[-1  0  0  0 -1  0  1  1  0],4.3046721
[ 1  0 -1 -1  0  0  0  1  1],0
[ 1  1 -1 -1 -1  0  0  1  1],-8.1
