state,action
[ 1  0  0  0  0  0  1 -1  0],2.1983677985163537
[ 1 -1  1  0  0  0  1  0 -1],-7.2171
[ 1  0  0  0  0  0  1  0 -1],2.676257691291001
[ 0  1 -1  0  0 -1  1  0  0],-4.965731559900001
[ 0  1 -1  0  0  0  1 -1  0],-6.0117668802
[ 0  1 -1  0  0  0  1  0 -1],-4.253876969220001
[-1  1 -1 -1  1  0  1  0  0],-8.1
[ 0  1 -1 -1  1 -1  1  0  0],-8.1
[ 0  1 -1 -1  1  0  1 -1  0],-0.8684277381
[ 0  1 -1 -1  1  0  1  0 -1],-8.1531441
[ 0  1 -1 -1  1  0  1  0  0],-0.8880125271470999
[ 0  1 -1  0  0  0  1  0  0],-0.4452709773518997
[ 0 -1  1  1 -1 -1  1  0  0],-8.1
[ 0 -1  1  1 -1  0  1 -1  0],8.1
[ 0 -1  1  1 -1  0  1  0 -1],0
[ 0 -1  1  1 -1  0  1  0  0],5.9049
[ 1  1  0 -1 -1 -1  1  0  0],8.1
[ 1  1  0 -1 -1  0  1 -1  0],-8.1
[ 1  1  0 -1 -1  0  1  0 -1],0
[ 1  1  0 -1 -1  0  1  0  0],6.561
[ 0  1 -1  1 -1  0  0  0  0],-5.3144100000000005
[ 0  1 -1  1  0 -1  0  0  0],0
[ 0  1 -1  1  0  0 -1  0  0],-5.845851000000001
[ 0  1 -1  1  0  0  0  0 -1],0
[ 0  1 -1  1 -1 -1  1  0  0],-8.1
[ 0  1 -1  1 -1  0  1 -1  0],-8.1
[ 0  1 -1  1 -1  0  1  0 -1],0
[ 0  1 -1  1 -1  0  1  0  0],-6.561
[ 0  1 -1  1  0  0  0  0  0],-4.3046721
[ 1  0  0  1 -1 -1  0  0  0],0
[ 1  0  0  1 -1  0 -1  0  0],0
[ 1  0  0  1 -1  0  0 -1  0],-4.965731559900001
[ 1  0  0  1 -1  0  0  0 -1],0
[ 1  0 -1  1 -1  1 -1  0  0],8.1
[ 1  0 -1  1 -1  1  0 -1  0],0
[ 1  0 -1  1 -1  1  0  0 -1],0
[ 1  0 -1  1 -1  1  0  0  0],6.561
[ 1  0  0  1 -1  0  0  0  0],4.735139310000001
[-1  0  1 -1  0  0  1  0  0],-5.6630884401
[ 0 -1  1 -1  0  0  1  0  0],-8.1
[ 0  0  1 -1  0 -1  1  0  0],0
[ 0  0  1 -1  0  0  1 -1  0],0
[ 0  0  1 -1  0  0  1  0 -1],0
[ 0  0  1 -1  0  0  1  0  0],-7.0197101636481
[-1  1  0  1 -1 -1  1  0  0],-4.782969
[-1  1  0  1 -1  0  1 -1  0],5.3144100000000005
[-1  1  0  1 -1  0  1  0 -1],0
[-1  1  0  1 -1 -1  1  1 -1],8.1
[-1  1  0  1 -1 -1  1  1  0],6.561
[-1  1  0  1 -1  0  1  0  0],4.3046721
[-1 -1  1  0  0  0  1  0  0],-5.3144100000000005
[-1  0  1  0  0 -1  1  0  0],3.870330685110001
[-1  0  1  0  0  0  1 -1  0],0
[-1  0  1  0  0  0  1  0 -1],4.782969
[-1 -1  1  1  0 -1  1  0  0],-8.1
[-1 -1  1  1  0  0  1 -1  0],-8.1
[-1 -1  1  1  0  0  1  0 -1],-8.1
[-1 -1  1  1  0  0  1  0  0],-7.28271
[-1  0  1  0  0  0  1  0  0],2.676257691291001
[-1  1  1  0  0 -1  1 -1  0],0
[-1  1  1  0  0 -1  1  0 -1],0
[-1  1  1 -1 -1 -1  1  0  1],8.91
[-1  1  1  0 -1 -1  1 -1  1],0
[-1  1  1  0 -1 -1  1  0  1],6.561
[-1  1  1  0  0 -1  1  0  0],4.735139310000001
[-1 -1  0  1  0  0  1  0  0],-5.845851000000001
[-1  0 -1  1  0  0  1  0  0],3.8703306851099994
[-1  0  0  1 -1  0  1  0  0],6.1945294401
[-1  0  0  1  0 -1  1  0  0],-0.3138105960899998
[-1  0  0  1  0  0  1 -1  0],0
[-1  0  0  1  0  0  1  0 -1],5.697956284110001
[-1  0  0  1  0  0  1  0  0],4.141830659129102
[ 1  1 -1  0 -1 -1  1  0  0],0
[ 1  1 -1  0  0 -1  1 -1  0],-8.1
[ 1  1 -1  0  0 -1  1  0 -1],8.1
[ 1  1 -1  0  0 -1  1  0  0],3.8742048899999997
[ 0  1  0  0  0 -1  1 -1  0],-5.845851000000001
[ 0  1  0  0  0 -1  1  0 -1],5.3144100000000005
[-1  1  0  1  0 -1  1 -1  0],0
[-1  1  0  1  0 -1  1  0 -1],0
[-1  1 -1  1 -1 -1  1  0  1],-8.1
[-1  1  0  1 -1 -1  1 -1  1],-0.8999999999999999
[-1  1  0  1 -1 -1  1  0  1],-1.3121999999999998
[-1  1  0  1  0 -1  1  0  0],-0.3874204889999997
[ 0  1  0  0  0 -1  1  0  0],2.5701087819771007
[ 0  1 -1  1  0 -1  1 -1  0],-8.1
[ 0  1 -1  1  0 -1  1  0 -1],0
[-1  1 -1  1  0 -1  1  1 -1],8.1
[-1  1 -1  1  0 -1  1  1  0],6.561
[ 0  1 -1  1  0 -1  1  0  0],4.3046721
[ 0 -1  1  0  0 -1  1  0  0],0
[ 0  0  1  0  0 -1  1 -1  0],0
[ 0  0  1  0  0 -1  1  0 -1],0
[-1  0  1  1  0 -1  1 -1  0],0
[-1  0  1  1  0 -1  1  0 -1],0
[-1  0  1  1 -1 -1  1  1 -1],8.1
[-1  0  1  1 -1 -1  1  1  0],6.561
[-1  0  1  1  0 -1  1  0  0],4.3046721
[ 0  0  1  0  0 -1  1  0  0],3.1349678549391005
[ 0 -1  0  1  0 -1  1  0  0],-8.1
[ 0  0 -1  1  0 -1  1  0  0],-8.1
[ 0  0  0  1 -1 -1  1  0  0],0
[ 0  0  0  1  0 -1  1 -1  0],0
[ 0  0  0  1  0 -1  1  0 -1],0
[-1  1 -1  1  0 -1  1 -1  1],-0.9
[-1  1 -1  1  0 -1  1  0  1],-0.6561000000000001
[ 0  0  0  1  0 -1  1  0  0],-7.219641865828329
[-1  0  0  0  1 -1  1  0  0],-5.3144100000000005
[ 0 -1  0  0  1 -1  1  0  0],-5.3144100000000005
[ 0  0 -1  0  1 -1  1  0  0],3.7823187411000005
[ 0  0  0 -1  1 -1  1  0  0],0
[ 0  0  0  0  1 -1  1 -1  0],0
[ 0  0  0  0  1 -1  1  0 -1],-5.3144100000000005
[-1  1 -1  0  1 -1  1  0  0],-8.1
[-1  1  0 -1  1 -1  1  0  0],-8.1
[-1  1  0  0  1 -1  1 -1  0],-8.1
[-1  1  0  0  1 -1  1  0 -1],-8.1
[-1  1  0  0  1 -1  1  0  0],-7.2171
[ 0  0  0  0  1 -1  1  0  0],2.590164249291
[ 1 -1 -1  0  1 -1  1  0  0],-8.1
[ 1 -1  0 -1  1 -1  1  0  0],-8.1
[ 1 -1  0  0  1 -1  1 -1  0],0
[ 1 -1  0  0  1 -1  1  0 -1],-8.1
[ 1 -1  0  0  1 -1  1  0  0],-7.2171
[ 1  1 -1  0 -1  0  1 -1  0],-8.1
[ 1  1 -1  0  0  0  1 -1 -1],-8.1
[ 1  1 -1 -1  1  0  1 -1 -1],-0.81
[ 1  1 -1 -1  1  0  1 -1  0],-0.6561000000000001
[ 1  1 -1  0  0  0  1 -1  0],-0.43046721000000016
[ 1  1  0 -1  0 -1  1 -1  0],-8.1
[ 1  1  0 -1  0  0  1 -1 -1],-8.1
[ 1  1  0 -1  0  0  1 -1  0],-7.2171
[ 1  1 -1  0 -1  0  1  0 -1],-8.1
[ 1  1 -1 -1  1  0  1  0 -1],7.2171
[ 1  1 -1  0  0  0  1  0 -1],4.735139310000001
[ 0  1  0  0  0  0  1 -1 -1],-6.377292000000001
[-1  1  1  0  0  0  1 -1 -1],0
[-1  1  1  0  0  0  1  0 -1],5.9049
[ 0  1  0  0  0  0  1  0 -1],3.8308940291543383
[ 0  1 -1  1  0  0  1 -1 -1],-8.1
[-1  1 -1  1  1  0  1 -1 -1],-8.1
[-1  1 -1  1  1  0  1  0 -1],6.561
[ 0  1 -1  1  0  0  1  0 -1],4.3046721
[ 0 -1  1  0  0  0  1  0 -1],0
[ 0  0  1  0  0  0  1 -1 -1],0
[ 0  0  1  0  0  0  1  0 -1],3.8742048899999997
[ 0 -1 -1  1  0  1  0  0  0],-5.845851000000001
[ 0  0 -1  1 -1  1  0  0  0],3.8738174695110006
[ 0  0 -1  1  0  1 -1  0  0],0
[ 0  0 -1  1  0  1  0 -1  0],0
[ 0  0 -1  1  0  1  0  0 -1],0
[ 0  0 -1  1  0  1  0  0  0],-5.3912393100000005
[ 1  1  0 -1 -1  1 -1  0  0],-8.1
[ 1  1  0 -1  0  1 -1 -1  0],-8.1
[ 1  1  0 -1  0  1 -1  0 -1],0
[ 1  1  0 -1  0  1 -1  0  0],-6.561
[ 0 -1  1 -1  1  1 -1  0  0],-0.69618771
[ 0 -1  1 -1  1  1  0 -1  0],0
[ 0 -1  1 -1  1  1  0  0 -1],0
[ 0 -1  1 -1  1  1  0  0  0],-0.5639120451
[ 1  0  1 -1 -1  1 -1  0  0],-8.1
[ 1  0  1 -1 -1  1  0 -1  0],0
[ 1  0  1 -1 -1  1  0  0 -1],-8.1
[ 1  0  1 -1 -1  1  0  0  0],-6.561
[ 0 -1  1  1 -1  1  0  0 -1],-0.5314410000000002
[ 0 -1  1  1  0  1 -1  0 -1],0
[ 0 -1  1  1  0  1  0 -1 -1],0
[ 1 -1  1  1 -1  1 -1  0 -1],-0.81
[ 1 -1  1  1 -1  1  0 -1 -1],0
[ 1 -1  1  1 -1  1  0  0 -1],-0.6561000000000001
[ 0 -1  1  1  0  1  0  0 -1],-0.43046721000000016
[ 1  0  1 -1  0  1 -1  0 -1],-8.1
[ 1  0  1 -1  0  1  0 -1 -1],0
[ 1  0  1 -1  0  1  0  0 -1],-7.2171
[ 0 -1  0  1  0  1  0 -1  0],0
[ 0  0  0  1 -1  1  0 -1  0],0
[ 0  0  0  1  0  1 -1 -1  0],0
[ 0  0  0  1  0  1  0 -1 -1],0
[-1  0  1  1 -1  1  1 -1 -1],0
[-1  0  1  1 -1  1  1 -1  0],7.2171
[ 0  0  0  1  0  1  0 -1  0],2.6762576912910014
[-1  0  0  0  1  1  0 -1  0],-5.3144100000000005
[ 0 -1  0  0  1  1  0 -1  0],-5.3144100000000005
[ 0  0 -1  0  1  1  0 -1  0],-0.34867844010000015
[ 0  0  0 -1  1  1  0 -1  0],0
[ 0  0  0  0  1  1 -1 -1  0],0
[ 0  0  0  0  1  1  0 -1 -1],0
[-1  1  0 -1  1  1  0 -1  0],-5.3144100000000005
[-1  1  0  0  1  1 -1 -1  0],0
[-1  1  0  0  1  1  0 -1 -1],0
[-1  1  0  0  1  1  0 -1  0],-4.960772100000001
[ 0  0  0  0  1  1  0 -1  0],-0.7559434674809995
[ 1 -1 -1  0  1  1  0 -1  0],-8.1
[ 1 -1  0 -1  1  1  0 -1  0],-6.377292000000001
[ 1 -1  0  0  1  1 -1 -1  0],-7.5685590000000005
[ 1 -1  0  0  1  1  0 -1 -1],0
[ 1 -1  0  0  1  1  0 -1  0],3.722501447999999
[-1  1 -1  0 -1  1  1  0  0],-4.8361131
[ 0  1 -1 -1 -1  1  1  0  0],0
[ 0  1 -1  0 -1  1  1 -1  0],0
[ 0  1 -1  0 -1  1  1  0 -1],0
[ 0  1 -1  0 -1  1  1  0  0],3.8742048899999997
[ 1 -1 -1  0 -1  1  0  1  0],-5.3144100000000005
[ 1 -1  0 -1 -1  1  0  1  0],-0.6908733
[ 1 -1  0  0 -1  1 -1  1  0],-0.5314410000000002
[ 1 -1  0  0 -1  1  0  1 -1],-0.5845851000000001
[ 1 -1 -1 -1 -1  1  1  1  0],-8.1
[ 1 -1 -1  0 -1  1  1  1 -1],-8.1
[ 1 -1 -1  0 -1  1  1  1  0],-7.2171
[ 1 -1  0  0 -1  1  0  1  0],-4.3046721
[ 1  0 -1 -1 -1  1  0  1  0],-0.5314410000000002
[ 1  0 -1  0 -1  1 -1  1  0],0
[ 1  0 -1  0 -1  1  0  1 -1],0
[ 1  0 -1 -1 -1  1  1  1 -1],-0.81
[ 1  0 -1 -1 -1  1  1  1  0],-0.6561000000000001
[ 1  0 -1  0 -1  1  0  1  0],-0.43046721000000016
[ 1  0  0 -1 -1  1 -1  1  0],0
[ 1  0  0 -1 -1  1  0  1 -1],0
[ 1  0  0 -1 -1  1  0  1  0],-0.5596073730000001
[ 0 -1  1  0 -1  1  0  0  0],0
[ 0  0  1  0 -1  1 -1  0  0],0
[ 0  0  1  0 -1  1  0  0  0],4.798241498313901
[ 0 -1  0  1 -1  1  0  0  0],-4.547317431780002
[ 0  0  0  1 -1  1 -1  0  0],0
[ 0  0  0  1 -1  1  0  0 -1],0
[-1  1  0  1 -1  1 -1  0  0],6.4304361000000005
[-1  1  0  1 -1  1  0 -1  0],-5.3675541
[-1  1  0  1 -1  1  0  0 -1],8.1
[-1  1  0  1 -1  1 -1  1 -1],0
[-1  1  0  1 -1  1 -1  1  0],7.2171
[-1  1  0  1 -1  1  0  0  0],4.735139310000001
[ 0  0  0  1 -1  1  0  0  0],3.4789749398635683
[-1  0  0  0 -1  1  1  0  0],-3.1729738049100007
[ 0 -1  0  0 -1  1  1  0  0],-5.3144100000000005
[ 0  0 -1  0 -1  1  1  0  0],-3.4867844010000004
[ 0  0  0 -1 -1  1  1  0  0],-0.34867844010000015
[ 0  0  0  0 -1  1  1 -1  0],5.3144100000000005
[ 0  0  0  0 -1  1  1  0 -1],0
[-1  1  0 -1 -1  1  1  0  0],0
[-1  1  0  0 -1  1  1 -1  0],0
[-1  1  0  0 -1  1  1  0 -1],0
[-1  1 -1 -1 -1  1  1  0  1],-8.1
[-1  1 -1  0 -1  1  1 -1  1],-0.81
[-1  1 -1  0 -1  1  1  0  1],-1.3121999999999998
[-1  1  0  0 -1  1  1  0  0],-3.9172516110000006
[ 0  0  0  0 -1  1  1  0  0],4.243624509725603
[ 1 -1 -1  0 -1  1  1  0  0],-8.1
[ 1 -1  0 -1 -1  1  1  0  0],-0.5314410000000002
[ 1 -1  0  0 -1  1  1 -1  0],8.91
[ 1 -1  0  0 -1  1  1  0 -1],0
[ 1 -1  0  0 -1  1  1  0  0],6.561
[ 1 -1  0  1 -1  1  0  0 -1],-8.1
[ 1 -1  0  1  0  1 -1  0 -1],0
[ 1 -1  0  1  0  1  0 -1 -1],0
[ 1 -1  0  1  0  1  0  0 -1],-7.2171
[ 1  0  1  0 -1  1 -1  0 -1],0
[ 1  0  1  0 -1  1  0 -1 -1],0
[ 1 -1  1  0 -1  1  1 -1 -1],8.1
[ 1 -1  1  0 -1  1  1  0 -1],6.561
[ 1  0  1  0 -1  1  0  0 -1],4.3046721
[ 0 -1  0  1  0  1  0  0 -1],0
[ 0  0  0  1  0  1 -1  0 -1],0
[ 0  0  0  1  0  1  0  0 -1],3.8742048899999997
[-1  0  1  1  0  0  0 -1  0],-5.3144100000000005
[ 0 -1  1  1  0  0  0 -1  0],-3.4867844010000004
[ 0  0  1  1 -1  0  0 -1  0],4.420047941100001
[ 0  0  1  1  0 -1  0 -1  0],0
[ 0  0  1  1  0  0 -1 -1  0],0
[ 0  0  1  1  0  0  0 -1 -1],0
[-1 -1  1  1  1  0  0 -1  0],-8.1
[-1  0  1  1  1 -1  0 -1  0],-0.5314410000000002
[-1  0  1  1  1  0 -1 -1  0],-8.1
[-1  0  1  1  1  0  0 -1 -1],0
[-1  0  1  1  1  0  0 -1  0],-1.0865672100000001
[ 0  0  1  1  0  0  0 -1  0],4.409663052519001
[ 1  0  1  0  0  0 -1  0 -1],0
[ 1  0  1  0  0  0  0  0 -1],-7.0818653241
[-1  1  1 -1  0  0  0  1 -1],-8.1
[-1  1  1 -1  0  0  0  1  0],7.2171
[-1  1  1  0  1 -1  0  0 -1],-8.1
[-1  1  1  0  1  0  0 -1 -1],0
[-1  1  1  0  1  0  0  0 -1],-6.561
[-1  1  1  0  1 -1  0 -1  0],-8.1
[-1  1  1  0  1  0  0 -1  0],4.013429309999999
[ 0 -1  1  1  1 -1  0 -1  0],-5.3144100000000005
[ 0 -1  1  1  1  0 -1 -1  0],-8.1
[ 0 -1  1  1  1  0  0 -1 -1],0
[ 1 -1  1  1  1 -1  0 -1 -1],-8.91
[ 1 -1  1  1  1 -1  0 -1  0],-8.00442
[ 0 -1  1  1  1  0  0 -1  0],-6.99146721
[ 1  0  1  1 -1 -1  0 -1  0],0
[ 1  0  1  1 -1  0 -1 -1  0],0
[ 1  0  1  1 -1  0  0 -1 -1],0
[ 1  0  1  1 -1  0  0 -1  0],7.2171
[-1  0  1  0  1  0  0 -1  0],-5.93386294401
[ 0 -1  1  0  1  0  0 -1  0],-5.6630884401
[ 0  0  1 -1  1  0  0 -1  0],-6.4304361000000005
[ 0  0  1  0  1 -1  0 -1  0],-6.165185393844
[ 0  0  1  0  1  0 -1 -1  0],-6.307556311980001
[ 0  0  1  0  1  0  0 -1 -1],-5.3144100000000005
[-1  1  1  1  1 -1 -1 -1  0],-0.891
[-1  1  1  1  1 -1  0 -1 -1],-8.1
[-1  1  1  1  1 -1  0 -1  0],-0.6561000000000001
[ 0  0  1  0  1  0  0 -1  0],-5.772375715387895
[ 1  0  1 -1  1 -1  0 -1  0],-8.1
[ 1  0  1 -1  1  0 -1 -1  0],-8.1
[ 1  0  1 -1  1  0  0 -1 -1],-8.1
[ 1  0  1 -1  1  0  0 -1  0],-7.28271
[ 0 -1  1  1 -1 -1  0  0  1],-5.3144100000000005
[ 0 -1  1  1 -1  0 -1  0  1],5.3144100000000005
[ 0 -1  1  1 -1  0  0 -1  1],0
[-1 -1  1  1 -1 -1  1  0  1],-8.1
[ 0 -1  1  1 -1 -1  1 -1  1],0
[ 0 -1  1  1 -1 -1  1  0  1],-6.561
[ 0 -1  1  1 -1  0  0  0  1],3.8742048900000006
[ 1 -1  1  1  0 -1  0 -1  1],6.561
[-1 -1  1  1  0  0  0  0  0],-5.8989951000000005
[ 0 -1  1  1 -1  0  0  0  0],4.782969
[ 0 -1  1  1  0 -1  0  0  0],0
[ 0 -1  1  1  0  0 -1  0  0],3.4867844010000004
[ 0 -1  1  1  0  0  0  0 -1],0
[ 0 -1  1  1  0  0  0  0  0],3.3963862869000003
[-1 -1  1  0  1  0  0  0  0],-5.3144100000000005
[ 0 -1  1 -1  1  0  0  0  0],-8.1
[ 0 -1  1  0  1 -1  0  0  0],-5.38414568802
[ 0 -1  1  0  1  0 -1  0  0],-0.34867844010000015
[ 0 -1  1  0  1  0  0  0 -1],0
[-1 -1  1  1  1 -1  0  0  0],-8.1
[-1 -1  1  1  1  0 -1  0  0],-8.1
[-1 -1  1  1  1  0  0  0 -1],-8.1
[-1 -1  1  1  1  0  0  0  0],-6.561
[ 0 -1  1  0  1  0  0  0  0],-5.060304728296201
[-1  1  1 -1 -1 -1  0  1  1],8.1
[-1  1  1  0 -1 -1 -1  1  1],0
[-1  1  1  0 -1 -1  0  1  1],6.561
[-1  0  1  1 -1  0  0  0  0],5.810983155990001
[-1  0  1  1  0 -1  0  0  0],-3.4867844010000004
[-1  0  1  1  0  0 -1  0  0],-5.00059940391
[-1  0  1  1  0  0  0  0 -1],-5.3144100000000005
[-1  0  1  1 -1 -1  1 -1  1],-0.81
[-1  0  1  1 -1 -1  1  0  1],-0.6561000000000001
[-1  0  1  1  0  0  0  0  0],4.238180903176713
[-1  0  1 -1  1  0  0  0  0],5.31441
[-1  0  1  0  1 -1  0  0  0],-6.377292000000001
[-1  0  1  0  1  0 -1  0  0],-5.440776572421001
[-1  0  1  0  1  0  0  0 -1],0
[-1  0  1  0  1  0  0  0  0],4.3046721
[ 0  0  1 -1  0  0 -1  1  0],0
[ 0  0  1  0  0 -1 -1  1  0],0
[ 0  0  1  0  0  0 -1  1 -1],0
[-1  0  1  1  0 -1 -1  1  0],0
[-1  0  1  1  0  0 -1  1 -1],0
[-1 -1  1  1  1 -1 -1  1  0],-0.81
[-1 -1  1  1  1  0 -1  1 -1],-8.1
[-1 -1  1  1  1  0 -1  1  0],-0.6561000000000001
[-1  0  1  1  0  0 -1  1  0],-0.43046721000000016
[ 0  0  1  0  0  0 -1  1  0],-0.28242953648100017
[-1  0  0  1  0  0 -1  1  0],-5.3144100000000005
[ 0 -1  0  1  0  0 -1  1  0],-3.4867844010000004
[ 0  0 -1  1  0  0 -1  1  0],5.3144100000000005
[ 0  0  0  1  0 -1 -1  1  0],0
[ 0  0  0  1  0  0 -1  1 -1],0
[-1  1  0  1  0 -1 -1  1  0],0
[-1  1  0  1  0  0 -1  1 -1],0
[-1  1  0  1  0  0 -1  1  0],3.648572100000001
[ 0  0  0  1  0  0 -1  1  0],3.9791958425190006
[ 0 -1  1  1 -1 -1  0  1  0],-5.3144100000000005
[ 0 -1  1  1 -1  0 -1  1  0],-0.5314410000000002
[ 0 -1  1  1 -1  0  0  1 -1],-5.3144100000000005
[ 0 -1  1  1 -1 -1  1  1 -1],-8.1
[ 0 -1  1  1 -1 -1  1  1  0],-6.561
[ 0 -1  1  1 -1  0  0  1  0],-4.73513931
[-1  0  0  0 -1  0  1  1  0],-5.3144100000000005
[ 0 -1  0  0 -1  0  1  1  0],-3.835462841100001
[ 0  0 -1  0 -1  0  1  1  0],-5.3144100000000005
[ 0  0  0 -1 -1  0  1  1  0],-5.3144100000000005
[ 0  0  0  0 -1 -1  1  1  0],-4.927376931489002
[ 0  0  0  0 -1  0  1  1 -1],5.279542155990001
[-1  1 -1  0 -1  0  1  1  0],-8.1
[-1  1  0 -1 -1  0  1  1  0],0
[-1  1  0  0 -1 -1  1  1  0],-8.1
[-1  1  0  0 -1  0  1  1 -1],8.1
[-1  1  0  0 -1  0  1  1  0],-6.561
[ 0  0  0  0 -1  0  1  1  0],4.210932356290568
[ 1  1 -1 -1 -1  0  0  1  0],5.3144100000000005
[ 1  1 -1 -1  0 -1  0  1  0],0
[ 1  1 -1 -1  0  0 -1  1  0],0
[ 1  1 -1 -1  0  0  0  1 -1],-8.1
[ 1  1 -1 -1 -1 -1  1  1  0],8.91
[ 1  1 -1 -1 -1  0  1  1 -1],0
[ 1  1 -1 -1 -1  0  1  1  0],6.561
[ 1  1 -1 -1  0  0  0  1  0],4.3046721
[ 0  1 -1 -1  0  0  0  1  0],-8.1
[ 0  1 -1  0  0  0  0  1 -1],-5.3144100000000005
[ 0  1 -1  0  0  0  0  1  0],-7.19168134171671
[-1 -1  0  1  0  0  0  1  0],-3.8354628411
[-1  0 -1  1  0  0  0  1  0],0
[-1  0  0  1  0 -1  0  1  0],0
[-1  0  0  1  0  0  0  1 -1],0
[-1 -1  0  1 -1  1  0  1  0],4.782969
[-1  0 -1  1 -1  1  0  1  0],5.3144100000000005
[-1  0  0  1 -1  1 -1  1  0],0
[-1  0  0  1 -1  1  0  1 -1],0
[-1  0  0  1 -1  1  0  1  0],3.8742048899999997
[-1  0  0  1  0  0  0  1  0],2.84971402309329
[-1 -1  0  0  1  0  0  1  0],6.1945294401
[-1  0 -1  0  1  0  0  1  0],0
[-1  0  0 -1  1  0  0  1  0],0
[-1  0  0  0  1 -1  0  1  0],0
[-1  0  0  0  1  0 -1  1  0],-8.1
[-1  0  0  0  1  0  0  1 -1],0
[-1 -1  1 -1  1  0  0  1  0],5.3144100000000005
[-1 -1  1  0  1 -1  0  1  0],0
[-1 -1  1  0  1  0 -1  1  0],0
[-1 -1  1  0  1  0  0  1 -1],0
[-1 -1  1 -1  1  1 -1  1  0],8.1
[-1 -1  1 -1  1  1  0  1 -1],0
[-1 -1  1 -1  1  1  0  1  0],6.561
[-1 -1  1  0  1  0  0  1  0],4.3046721
[-1  0  0  0  1  0  0  1  0],2.82429536481
[-1 -1  0  0  0  1  0  1  0],-3.4867844010000004
[-1  0 -1  0  0  1  0  1  0],-5.3144100000000005
[-1  0  0 -1  0  1  0  1  0],0
[-1  0  0  0  0  1 -1  1  0],0
[-1  0  0  0  0  1  0  1 -1],0
[-1 -1  1 -1  0  1  0  1  0],-5.3144100000000005
[-1 -1  1  0 -1  1  0  1  0],0
[-1 -1  1  0  0  1 -1  1  0],0
[-1 -1  1  0  0  1  0  1 -1],0
[-1 -1  1 -1 -1  1  1  1  0],-8.1
[-1 -1  1 -1  0  1  1  1 -1],0
[-1 -1  1 -1  0  1  1  1  0],-6.561
[-1 -1  1  0  0  1  0  1  0],-4.3046721
[-1  0  0  0  0  1  0  1  0],-4.587101636481
[-1  1 -1 -1  0  1  0  1  0],-8.1
[-1  1 -1  0  0  1 -1  1  0],0
[-1  1 -1  0  0  1  0  1 -1],0
[-1  1 -1  0  0  1  0  1  0],-6.561
[ 1  1 -1  0 -1  0  0  1 -1],0.0
[ 1  1 -1  0  0 -1  0  1 -1],0
[ 1  1 -1  0  0  0 -1  1 -1],0
[ 1  1 -1  0  0  0  0  1 -1],3.648572100000001
[ 1  0 -1 -1  1 -1  0  1  0],-8.1
[ 1  0 -1 -1  1  0 -1  1  0],0
[ 1  0 -1 -1  1  0  0  1 -1],0
[ 1  0 -1 -1  1  0  0  1  0],-6.561
[ 0 -1  1  1  0 -1 -1  1  0],0
[ 0 -1  1  1  0 -1  0  1 -1],0
[-1 -1  1  1  1 -1  0  1 -1],-8.1
[-1 -1  1  1  1 -1  0  1  0],-6.561
[ 0 -1  1  1  0 -1  0  1  0],-4.3046721
[ 0 -1  1  1  0  0 -1  1 -1],0
[ 1 -1  1  1 -1  0 -1  1 -1],-0.81
[ 1 -1  1  1 -1  0 -1  1  0],-0.6561000000000001
[ 0 -1  1  1  0  0 -1  1  0],-0.43046721000000016
[ 0 -1 -1  1  0  0  0  1  0],5.3144100000000005
[ 0 -1  0  1  0 -1  0  1  0],0
[ 0 -1  0  1  0  0  0  1 -1],0
[-1 -1  1  1  1  0  0  1 -1],-6.561
[ 0 -1  0  1  0  0  0  1  0],3.9939996098709005
[-1 -1 -1  1  1  0  0  1  0],8.91
[ 0 -1 -1  1  1 -1  0  1  0],0
[ 0 -1 -1  1  1  0 -1  1  0],0
[ 0 -1 -1  1  1  0  0  1 -1],0
[ 0 -1 -1  1  1  0  0  1  0],6.561
[ 0 -1 -1  0  1  0  0  1  0],0
[ 0 -1  0 -1  1  0  0  1  0],0
[ 0 -1  0  0  1 -1  0  1  0],0
[ 0 -1  0  0  1  0 -1  1  0],0
[ 0 -1  0  0  1  0  0  1 -1],0
[-1 -1  0  1  1 -1  0  1  0],0
[-1 -1  0  1  1  0 -1  1  0],0
[-1 -1  0  1  1  0  0  1 -1],0
[-1 -1  0  1  1  0  0  1  0],7.2171
[ 0 -1  0  0  1  0  0  1  0],5.017568846481001
[ 1  1  0  0 -1  1 -1 -1  0],-8.1
[ 1  1  0  0 -1  1 -1  0 -1],0
[ 1  1  0  0 -1  1 -1  0  0],6.561
[-1  1  1  1  1 -1 -1  0 -1],-8.1
[-1  1  1  1  1 -1 -1  0  0],-1.3778099999999993
[-1  1  1  1  0 -1  0  0  0],-4.73513931
[-1  1  1  1  1  0 -1 -1 -1],8.991
[-1  1  1  1  1  0 -1 -1  0],6.561
[-1  1  1  1  0 -1  1 -1 -1],-8.1
[-1  1  1  1  0 -1  1 -1  0],-6.561
[-1  1  1  1 -1 -1 -1  0  1],-0.891
[-1  1  1  1 -1 -1  0 -1  1],-0.9
[-1  1  1  1 -1 -1  0  0  1],-0.6561000000000001
[-1  1  1  1 -1  0 -1 -1  1],-8.1
[-1  1  1  1 -1  0 -1  0  1],-1.3778099999999993
[-1  1  1  0 -1  1 -1  1 -1],0
[-1  1  1  0 -1  1 -1  1  0],7.2171
[-1  1  1  0  0  1 -1  0  0],-5.536488040200001
[-1  0  1  1  1 -1 -1  0  0],-1.1160260999999996
[-1  0  1  1  1  0 -1  0 -1],5.845851000000001
[-1  0  1  1  1  0 -1  0  0],4.063438498590001
